1390	correct	There is a complete circuit connecting the bulb to the D-cell battery.	That will happen because it will make a complete circuit with the bulb.
4327	incorrect	2: Trace the features from the photograph onto the overlay grid. 4: Transfer the features to the matching squares on the smaller grid in your notebook.	2. Draw your model on the overlay grid. 4. Draw it.
2481	correct	That circuit is the only circuit that uses all of the correct contact points.	It is touching all it need to make it to work.
2988	correct	The food contains sugar.	It indicates that there is sugar in that food.
197	correct	A reaction was indicated by the bubbles of gas (a new material) being produced.	Because there were gas bubbles.
2249	incorrect	Different girls are throwing the balls. The girls use different launch techniques. Each girl uses a different type of ball.	That their balls are different.
3227	incorrect	Sammy's. Different materials would make very different sounds. Different size wood would make very similar sounds.	Sammy - Because plastic, wood and metal do not sound the same.
760	incorrect	X. When equal amounts of 2 solutions are compared, the solution that is more concentrated will have the greater mass (weigh more). 50 milliliters of X has a greater mass than 50 milliliters of Y, so X must be more concentrated.	X, x has less room to move around and y has less room to move around.
3502	incorrect	Darker colors absorb more heat than lighter colors. The dark green sheeting is the darkest color available so she should use the green sheeting.	Because heat is absorbed by dark colors.
4398	correct	Fruitsnap contains little or no vitamin C so Fruitsnap does not change the color of the indophenol.	The indophenol did not change color with the Fruitsnap because the Fruitsnap might not have had vitamin C.
383	correct	The crystals have different shapes. Salt crystals are square with little Xs. The calcite crystals are shaped like needles (long and skinny).	Because the crystals from the calcite test were long and skinny. The salt crystals were fat and had designs on.
2808	incorrect	A heat sink is any material that absorbs (a lot of) heat.	It is something like dry soil.
4080	correct	The dissolved salt particles are small enough to go through the holes in the filter paper, but the sand particles are too large.	The particle size of the sand was too big to fit through the holes of the filter. While the salt particle size was too small to get caught.
1799	incorrect	When less than 3 scoops of fertilizer are used, the more fertilizer used, the greater the mass of beans harvested. When more than 3 scoops of fertilizer are used, the more fertilizer used, the less the mass of beans harvested.	It goes up until it gets to 3 it goes down all the way to 6.
3101	incorrect	The solid dissolves (seems to disappear) and the liquid remains clear.	You know when the solid is dissolved.
4643	incorrect	C. Black absorbs more heat (energy) than white. Pan C has the most dark surface area so C would heat up the fastest and have the highest temperature.	C. It has more black circles.
2868	incorrect	A bigger hole puts more water in the stream. Increased flow moves more earth materials, increasing erosion. A steeper slope makes the water flow faster. Faster flow moves more earth materials, increasing erosion.	Because if you make them flatter it might take a while but if you make it steeper it might be easier.
395	correct	If a part of the plant contains seeds, that part is the fruit.	It has seeds.
949	correct	Water heats up faster when covered.	It heats up faster.
3989	incorrect	The cotyledon provides food for the plant until the plant can make food for itself.	It folds of when it is done.
3302	incorrect	Sammy's. Different materials would make very different sounds. Different size wood would make very similar sounds.	Sammy - Because Sammy has all different things. And it is easy to discriminate.
4346	incorrect	2: Trace the features from the photograph onto the overlay grid. 4: Transfer the features to the matching squares on the smaller grid in your notebook.	2. Draw everything on the big map on the overlay grid. 4. Copy the drawings from the overlay grid on to the grid on your notebook paper.
3565	correct	The rubber band vibrates.	It vibrates.
2779	incorrect	Like poles repel and opposite poles attract.	The rings are made out of metal because they are repelling.
4497	incorrect	The root grows first so the root can take up water for the plant.	When the seed germinates the roots grow first because it somewhat help hold the plant up because it holds on to the did sort of.
4813	correct	The more blocks the truck carries, the less distance the truck travels in 10 seconds.	The more blocks you add the less distance it would go. It would have more mass.
1154	correct	Yes, aluminum foil is a metal and all metals conduct. The aluminum foil would complete the circuit.	Yes you can because it is a conductor.
1968	correct	If the middle bulb burns out the other 2 bulbs will stay lit.	It will still work.
2634	correct	The mixtures are all clear.	Mixtures one and 2 are solutions because they are clear.
1843	incorrect	The particles of the solid are too big to go through the holes in the paper filter.	Because it is a thick.
4822	correct	The more blocks the truck carries, the less distance the truck travels in 10 seconds.	The more blocks the less it will go.
1662	incorrect	If the motor runs, the object is a conductor.	He will know because a conductor is not glowing in a circuit.
1551	correct	If the string is shorter, the pitch will be higher. If the string is longer, the pitch will be lower.	Because if you pluck a short string it will make a high pitch.
3995	correct	The cotyledon provides food for the plant until the plant can make food for itself.	The cotyledon supplies food for the seed until it can supply its own food.
260	incorrect	The contour lines are closest together at Q.	Because it has a line in it and probably it is a valley or something.
3079	incorrect	A standard is used for comparison to determine how changing one variable changes the results.	To help control the controlled experiment.
2758	incorrect	The elytra are used to make sounds.	For protecting inner parts while going through small areas.
794	incorrect	No, string is an insulator, so the pathway would not be completed.	No. The string is not made of metal.
4480	incorrect	The root grows first so the root can take up water for the plant.	It comes out before the other.
1251	incorrect	20 centimeters size is between 10 and 30 centimeters, so the temperature change must be less than the 30 centimeters container, but more than the 10 centimeters container. 6 degrees Celsius is halfway between.	I used subtracting the B from A.
2517	incorrect	Topaz would be the hardest of the 4 minerals because none of the tools could scratch topaz and at least one tool could scratch each of the other minerals.	M to Z is harder than mineral X and Y.
1231	incorrect	Lee should put one of the loose wires on one part of the object and the other loose wire on another part of the object and see if the object completes the circuit.	He can use the circuit by seeing if the object does anything if it works it is a conductor if it does not then it is an insulator.
4194	correct	Many tiny bubbles will rise from the calcite when the calcite contacts the cold acid.	You would see bubbles fizzing to the top.
4679	contradictory	Overly Orange takes fewer drops to change the color of indophenol so Overly Orange has a higher concentration of vitamin C.	Luscious Lemon contains higher vitamin C. The evidence is that it has more drops so that is the evidence.
1701	correct	Jim would see a clear solution. 3 spoons of solid dissolves, so 2 spoons will dissolve.	It would not have any particles at the bottom.
2669	correct	You can see how much time is taken for the earth materials to move.	In a log it tells how is the canyons, deltas, erosions are happening at times. And it shows what the important times are there.
2334	contradictory	No. Only one circuit can be complete at a time.	She can run both at the same time because, if it is going to the negative and to the positive and all the components are set up correctly in the right way it will work.
4488	incorrect	The root grows first so the root can take up water for the plant.	So it can search for food.
378	contradictory	The crystals have different shapes. Salt crystals are square with little Xs. The calcite crystals are shaped like needles (long and skinny).	Because the salt crystals were squares with Xs in them and the calcite crystals were and did not make shapes.
3337	contradictory	There is 30 grams (20 grams plus 10 grams) in the right cup. The balance is tipped down on the ball side which means the ball weighs more than 30 grams. 40 grams is the only weight heavier than 30 grams.	I chose 20 grams because there is 20 grams plus 10 grams 30 grams that way I know how much is it.
1972	correct	If the middle bulb burns out the other 2 bulbs will stay lit.	If the middle one burns out the other will still light.
185	correct	A reaction was indicated by the bubbles of gas (a new material) being produced.	Because it was bubbles and fizzing.
2600	correct	The launch position (line on the playground) is the variable that is controlled.	Where they threw it from.
1330	correct	The harder coin will scratch the other.	By the one that leave a mark on one. That means that that one is harder.
2243	correct	Different girls are throwing the balls. The girls use different launch techniques. Each girl uses a different type of ball.	2 variables that are not controlled in the contest were the amount of steps and what ball they are going to use.
1342	incorrect	The harder coin will scratch the other.	Fire.
3657	incorrect	As time increases, the number of tree rings also increases.	I think this graph tells me that the time is about 25 seconds and the number of tree rings 20 times.
3111	incorrect	The solid dissolves (seems to disappear) and the liquid remains clear.	When the solid dissolves.
3003	correct	The food contains sugar.	That the food had sugar in it and carbon dioxide.
4014	correct	As time increases, the speed of light stays the same (remains constant).	It does not matter how much you give it the speed of light goes just as fast.
4864	correct	Both finger patterns are loops.	The both finer patterns are loop.
4907	correct	She recommended the topographic map because the map shows the elevations along the trail. Pam would know where the trail was the steepest.	Because it would tell you where it is more steep and the elevation and the other one will not.
4179	incorrect	Many tiny bubbles will rise from the calcite when the calcite contacts the cold acid.	Bubbles coming out of the rock and murky water.
1091	incorrect	Yes. Black absorbs more heat (energy) than white. White reflects more heat (energy) than black. Therefore the black covered box will heat up faster than the white covered box.	Yes. Yes, because she did all the steps she got 2 boxes and wrapped one with white paper and the other with black paper. She punched a hole in each box, stuck a thermometer into each hole and put the boxes in the sun and recorded the temperature in each box.
3097	incorrect	The solid dissolves (seems to disappear) and the liquid remains clear.	When you cannot see the solid.
2282	correct	The fizzing indicates a gas, a new material, is produced. When a new material is produced, a chemical reaction has occurred.	Because fizzing is a sign of gas leaving a material and that is a chemical reaction.
3344	incorrect	There is 30 grams (20 grams plus 10 grams) in the right cup. The balance is tipped down on the ball side which means the ball weighs more than 30 grams. 40 grams is the only weight heavier than 30 grams.	That they ball in the cup and the mass pieces are in this cup. 20 grams plus 10 grams equals 30.
4572	correct	The clay particles are lighter or smaller and are therefore carried farther by the water, so the clay particles end up the greatest distance away from the mouth of the river.	The clay is deposited where I indicated because it is the lightest.
3810	correct	Shadows change during the day because the Earth is turning. The Sun stays in one place.	Because the sun does not move the earth does.
1169	correct	Yes, aluminum foil is a metal and all metals conduct. The aluminum foil would complete the circuit.	Yes why because aluminum is foil and foil is metal.
945	incorrect	Water heats up faster when covered.	Because it goes to the side and all different ways.
2226	incorrect	All variables except the girl need to be held constant (controlled). The girls all need to throw the same ball and use the same launch technique.	Starting in the same place. Using the same kind of ball.
3081	incorrect	A standard is used for comparison to determine how changing one variable changes the results.	Because without a standard you will not know the steps.
2045	correct	If the effort is applied farther from the fulcrum, less effort will lift the load.	When it was closer it was harder and when it was farther away it was easier.
2497	incorrect	That circuit is the only circuit that uses all of the correct contact points.	It is because answer D's wire starts below the light bulb.
910	contradictory	When the string was shorter, the pitch was higher.	The string made a low pitch.
460	incorrect	A solution was created when the eggshells disappeared (dissolved) and the mixture ended up as a clear liquid.	Because first she put eggshells then the next day she made a solution.
2177	incorrect	The negative terminals of the D-cell batteries are facing each other, so there is no flow of electricity.	The motor at the right will not run because each one does not have a positive and a negative.
3787	incorrect	Shadows change during the day because the Earth is turning. The Sun stays in one place.	It would best show it because the earth always rotates around the sun.
3206	incorrect	Yes. If both solutions are saturated (and at the same temperature), the solutions will both have the same concentration. Once a solution is saturated, the solution cannot get any more concentrated.	I think yes because it does not matter how much whatever you put in it and they put the same amount of stuff.
450	incorrect	Earth materials erode and are carried by flowing water (a river). The earth materials form a delta when the materials are dropped off or deposited when the water stops flowing (at the mouth of a river).	Earth materials are carried by water and dropped under the water settling at the bottom of the river.
2598	correct	The launch position (line on the playground) is the variable that is controlled.	They had to throw at a line.
4924	incorrect	She recommended the topographic map because the map shows the elevations along the trail. Pam would know where the trail was the steepest.	Because it is like bird's eye view and so if you look top to bottom you will see almost every detail.
4404	correct	Fruitsnap contains little or no vitamin C so Fruitsnap does not change the color of the indophenol.	Fruitsnap did not change color because it must not have vitamin.
1507	correct	The motor will run.	It will work.
4476	correct	The root grows first so the root can take up water for the plant.	Because the roots go down to the water the leaves go towards the sun.
3186	contradictory	Yes. If both solutions are saturated (and at the same temperature), the solutions will both have the same concentration. Once a solution is saturated, the solution cannot get any more concentrated.	No, because they do not say how much spoons are in there and 250 milliliters is more concentrated.
684	correct	Use a standard unit of mass like grams.	They should use a standard unit.
1550	correct	If the string is shorter, the pitch will be higher. If the string is longer, the pitch will be lower.	Lowest string has the highest pitch. Highest string has the lowest pitch.
1715	incorrect	Jim would see a clear solution. 3 spoons of solid dissolves, so 2 spoons will dissolve.	I think he would see the solid dissolve.
4649	correct	Overly Orange takes fewer drops to change the color of indophenol so Overly Orange has a higher concentration of vitamin C.	Overly Orange contains higher concentration because the one with the least drops contains most vitamin C. Orange 8, Lemon 13.
500	correct	The saxophone has the longest and fattest tube.	Because it is a bigger instrument, wider and solid. Well those are the only ones I have learned.
3397	correct	An experiment is controlled if only one variable is changed at a time.	A controlled experiment is an experiment where you only change one variable.
3974	incorrect	The cotyledon provides food for the plant until the plant can make food for itself.	Is the seed.
3966	incorrect	The cotyledon provides food for the plant until the plant can make food for itself.	Helps give the plant food.
1180	correct	Bill must have been using degrees Celsius if 28 is a warm temperature.	Celsius.
3568	correct	The rubber band vibrates.	When you let go it vibrates.
4489	incorrect	The root grows first so the root can take up water for the plant.	So the root would search for water.
4210	correct	Many tiny bubbles will rise from the calcite when the calcite contacts the cold acid.	The rock would fizz. If it fizzed then there is calcite in it.
2940	incorrect	If gas (carbon dioxide) is produced, the food contains acid. If no gas is produced, the food does not contain acid.	Not much sugar is in the thing she is testing.
2760	incorrect	The elytra are used to make sounds.	Another function is to protect the abdomen.
3610	contradictory	The rubber band vibrates.	Because it hits the top.
1049	incorrect	The marbles used by the 2 groups were probably different masses.	One group did not zero out the balance one did.
4290	correct	Wendy should hook one end of the wire to the negative side of a D-cell battery and the other end to the positive side of the D-cell battery.	Connect it to a battery and a switch.
1402	correct	There is a complete circuit connecting the bulb to the D-cell battery.	It is a circle.
469	correct	A solution was created when the eggshells disappeared (dissolved) and the mixture ended up as a clear liquid.	Because the eggshells were gone and the water was left, inside was clear that why she thinks that she made a solution.
1376	correct	You have to pull up in this system.  In the single fixed pulley system, you get a directional advantage.	Single fixed you can pull down, which does not give you a mechanical advantage. But you do not pull the rope farther than the load.
1020	contradictory	The sand particles are larger and settle first. The flour particles are smaller and therefore settle more slowly.	Because the sand way too heavy when we put in the water, but the flour was the opposite! Because the sand was too heavy to float in the cold acid like the flour.
2737	incorrect	The elytra are used to make sounds.	Horn.
875	correct	When 2 variables are changed, it is impossible to determine which variable is causing what effect.	It would not provide useful information because you would not know if either red covered or blue covered absorbed most heat or if red uncovered or blue uncovered absorbed most heat.
3778	correct	Bubbling means a gas has formed. Gas is a new material. A new material indicates a reaction.	Because it was making gas, it was fizzing, it made some precipitant.
2983	correct	The food contains sugar.	That it contains sugar.
4498	correct	The root grows first so the root can take up water for the plant.	Because that is what a plant need to grow. The roots are the part of the plant that sucks up the water.
2740	incorrect	The elytra are used to make sounds.	Protecting the thorax.
3862	incorrect	The loops begin at opposite sides of the print.	Is not the same.
2263	incorrect	The fizzing indicates a gas, a new material, is produced. When a new material is produced, a chemical reaction has occurred.	Because when it fizzing it releases a gas. When a gas forms from 2 materials it is a gas.
4273	correct	Crystals of different materials have different shapes. So the shape will help identify the material.	Whatever the crystals look most like.
4700	contradictory	The solutions have the same concentration (2 spoons in 50 milliliters is the same as 4 spoons in 100 milliliters) so the mass would also be the same.	Cup B is more concentrated than cup A.
2969	correct	If gas (carbon dioxide) is produced, the food contains acid. If no gas is produced, the food does not contain acid.	Her results will tell her how much acid is in the juice. The more carbon dioxide or gas the more acid it has.
1045	correct	The marbles used by the 2 groups were probably different masses.	Maybe they had bigger marbles than the other team.
1553	correct	If the string is shorter, the pitch will be higher. If the string is longer, the pitch will be lower.	When you plucked the shorter string it makes a higher.
1092	incorrect	Yes. Black absorbs more heat (energy) than white. White reflects more heat (energy) than black. Therefore the black covered box will heat up faster than the white covered box.	Yes. Yes it will because your prediction is based off of what you know and to have data to refer back to you probably will have a more accurate answer.
1117	correct	Seeing multiple colors would show that vinegar can separate the permanent ink.	If she sees different colored pigments.
4535	incorrect	A. Dry soil heats more quickly and cools off more quickly than water. The graph shows A heats and cools more quickly than B, so A must be the dry soil.	A. A was the highest because dry soil heats faster.
2016	correct	If the effort is applied farther from the fulcrum, less effort will lift the load.	The farther away from the fulcrum the less effort is needed and the closer to the fulcrum the more effort.
48	correct	Yes, they could both be correct. Solubility is not the same for all materials.	Yes because they are both different.
2881	incorrect	A bigger hole puts more water in the stream. Increased flow moves more earth materials, increasing erosion. A steeper slope makes the water flow faster. Faster flow moves more earth materials, increasing erosion.	Because when you use a bigger whole the canyon is deeper and when you have a slope all the water forms a canyon.
4005	incorrect	As time increases, the speed of light stays the same (remains constant).	How fast the speed of light is.
3092	incorrect	The solid dissolves (seems to disappear) and the liquid remains clear.	The solid seems to disappear, or dissolve.
3926	correct	Agree. Vibrations are movements. Vibrations produce sound.	I do agree with her because if a sound is made it vibrates and vibration is back and forth movement and without vibration you can not make a sound.
4088	correct	The dissolved salt particles are small enough to go through the holes in the filter paper, but the sand particles are too large.	The salt is smaller and is harder.
1309	incorrect	Set up evaporation dishes. The water will go into the air (evaporate) and the solid will be left in the dish (crystallize).	He can use a filter.
1324	correct	The harder coin will scratch the other.	Well she can take the penny and the nickel and rub them together.
1022	correct	The sand particles are larger and settle first. The flour particles are smaller and therefore settle more slowly.	Because the sand is heavier than the flour so the sand fell to the bottom before the flour had a chance to fall down and what is heavier falls down faster.
3737	incorrect	The circuit does not include both contact points on the bulb holder, so the electricity can not go through the bulb.	It is in both the same circuit.
1815	incorrect	When less than 3 scoops of fertilizer are used, the more fertilizer used, the greater the mass of beans harvested. When more than 3 scoops of fertilizer are used, the more fertilizer used, the less the mass of beans harvested.	It tells me how much Maya used the fertilizer to produce the greatest mass of bean.
4628	incorrect	C. Black absorbs more heat (energy) than white. Pan C has the most dark surface area so C would heat up the fastest and have the highest temperature.	C. Because it has the most plastic disks.
692	incorrect	Use a standard unit of mass like grams.	Weighed the apple again.
4823	correct	The more blocks the truck carries, the less distance the truck travels in 10 seconds.	The more blocks it carried the less farther it would go.
333	incorrect	Greta and Andre have different sized hands.	Greta used his hands. Andre used the white board. They should use the same thing.
2624	incorrect	The mixtures are all clear.	I think jam is mixture.
2491	incorrect	That circuit is the only circuit that uses all of the correct contact points.	Because the equal part is touching.
3645	incorrect	As time increases, the number of tree rings also increases.	This graph tells me this tree has a lot of rings.
1979	contradictory	You can not tell because we do not know the strength of the magnets. If the magnets are weak, the second piece of foam might put too much distance between the 2 magnets for the interaction to hold the magnets in place. If the magnets are strong the magnets might stay in place.	In example A the magnets stuck. But example B it has 2 blocks and it does not matter if it is thick or thin.
1114	incorrect	Seeing multiple colors would show that vinegar can separate the permanent ink.	Because it is liquid.
883	incorrect	When 2 variables are changed, it is impossible to determine which variable is causing what effect.	Because you are comparing 2 thing and it would not make any sense because you know black heats faster than white.
137	incorrect	In the afternoon, shadows point east because the Sun is in the west. So the west side is opposite of the shadows.	West is always on your left, after that it is east.
1703	contradictory	Jim would see a clear solution. 3 spoons of solid dissolves, so 2 spoons will dissolve.	If mixture 3 is dissolved, and mixture one is not dissolved. Mixture 2 will not be dissolved because it is less concentrated than mixture 3.
1261	correct	20 centimeters size is between 10 and 30 centimeters, so the temperature change must be less than the 30 centimeters container, but more than the 10 centimeters container. 6 degrees Celsius is halfway between.	The new container would be in the middle of A and B. The temperature would have to be something in between 3 Celsius and 9 Celsius.
4486	correct	The root grows first so the root can take up water for the plant.	To get water for the seed.
1350	correct	The harder coin will scratch the other.	Rub them together and whichever one has a scratch or a mark the is softer and the one that has nothing on it is harder.
3500	correct	Darker colors absorb more heat than lighter colors. The dark green sheeting is the darkest color available so she should use the green sheeting.	Dark green because darker colors heat faster they attract the sun.
3260	contradictory	Sammy's. Different materials would make very different sounds. Different size wood would make very similar sounds.	Nathaniel - Because it is all the same thing.
251	incorrect	The contour lines are closest together at Q.	You can tell because it is at the top and it is 5000.
4230	incorrect	Anna should compare the size of the grease spots. The sample with the larger grease spot has more fat.	Let it sit for a day and if there was a grease spot that is how she would find out.
3942	incorrect	40 meters. The change in elevation is 20 meters between A and B and 20 meters between B and C. So the change between A and C is 40 meters. 20 m plus 20 m equals 40 m.	C, Because it said the change in elevation for A and B was 20 meters and since it 20 they might be counting by 20's so that is my answer.
159	correct	No, Fruity cream cookies are not pure sugar. The cookies did not produce as much gas as was produced by the pure sugar.	They are almost pure sugar because they column tube on the left is above 200 milliliters and the one on the right is below.
1997	contradictory	You can not tell because we do not know the strength of the magnets. If the magnets are weak, the second piece of foam might put too much distance between the 2 magnets for the interaction to hold the magnets in place. If the magnets are strong the magnets might stay in place.	I said the magnets will stick because magnets have really strong magnetic fields and those really strong magnetic fields so they can go through 2 foam blocks.
1476	incorrect	Emily's crystals are the same shape as the alum crystals shown on the key.	You can see it on the pictures.
4460	incorrect	Measure out equal masses of walnuts and peanuts. Smash the samples uniformly in the same size area on brown paper. Wait the same time for each sample.	First you need brown paper indicator weight and one gram block. Take the weight in brown paper indicator and weight one gram. For the peanuts and walnuts on the brown paper and wait 48 hours.
800	incorrect	No, string is an insulator, so the pathway would not be completed.	No it has to hook up to the D-cell.
2454	correct	The circuit is not complete. The electrical pathway is broken.	I chose it because the wire is not connected right to the D-cell.
3606	contradictory	The rubber band vibrates.	It hit the first one.
4084	correct	The dissolved salt particles are small enough to go through the holes in the filter paper, but the sand particles are too large.	Because salt is so small it slid through the large coffee filter. Sand is larger so it stuck to the filter.
1197	incorrect	Bill must have been using degrees Celsius if 28 is a warm temperature.	Nice and warm, about 28 degrees.
4781	correct	The crystals are the same shape as the alum crystals.	Because alum has a hexagon shape.
1312	incorrect	Set up evaporation dishes. The water will go into the air (evaporate) and the solid will be left in the dish (crystallize).	First he could take a wet filter paper, put a clear cup with nothing in it underneath it, then pour the solution through the filter paper.
2944	correct	If gas (carbon dioxide) is produced, the food contains acid. If no gas is produced, the food does not contain acid.	The test results will tell her that the one with sugar has acid. Because it bubbles up.
3382	incorrect	The embryo contains the tiny leaves and root of the plant.	Stem and leaf and baby.
4672	correct	Overly Orange takes fewer drops to change the color of indophenol so Overly Orange has a higher concentration of vitamin C.	Yes, because if it has lower drops it has more vitamin than others.
101	incorrect	Diva needs to know how much gas pure sugar produced in order to decide whether the cookies are pure sugar. Diva needs to make a controlled experiment.	Diva needed to test pure sugar because she needed to see if pure sugar itself had more or less than Fruity Cream cookies.
3464	incorrect	The black areas in the 2 collectors (and the collectors themselves) are the same size. The amount of heat absorbed will be the same so the temperature change will also be the same.	The triangles are the same size.
82	incorrect	Diva needs to know how much gas pure sugar produced in order to decide whether the cookies are pure sugar. Diva needs to make a controlled experiment.	To see if pure sugar was the same as Fruity Cream cookies.
2756	incorrect	The elytra are used to make sounds.	It scares other animals away.
230	correct	A. The water in Julie's heater got hotter faster (or had a greater temperature change in 20 minutes). The collector in heater A has the greater surface area so the water in A would get hotter faster than the water in B.	A. Box A is laid horizontally. The sun is hitting mostly the top. Box A has a bigger top than box B. Thus making box A hotter.
1260	contradictory	20 centimeters size is between 10 and 30 centimeters, so the temperature change must be less than the 30 centimeters container, but more than the 10 centimeters container. 6 degrees Celsius is halfway between.	I think it would be 10 Celsius because it will take the container less time to get hot.
4819	correct	The more blocks the truck carries, the less distance the truck travels in 10 seconds.	The more blocks the less it goes.
3422	incorrect	An experiment is controlled if only one variable is changed at a time.	By not being good.
3748	incorrect	The circuit does not include both contact points on the bulb holder, so the electricity can not go through the bulb.	Because the motor got all the power.
4477	incorrect	The root grows first so the root can take up water for the plant.	To gather water for food.
814	correct	No, string is an insulator, so the pathway would not be completed.	You cannot use a piece of string because it has no electricity in it.
2487	correct	That circuit is the only circuit that uses all of the correct contact points.	It is touching both sides of the battery and the light bulb.
2117	incorrect	There is a complete circuit connecting the motor to the D-cell battery.	It can work if a wire is connected to the switch from the negative end.
2679	correct	You can see how much time is taken for the earth materials to move.	The time the erosion and deposition happens.
1344	incorrect	The harder coin will scratch the other.	By using your hand.
1494	incorrect	Emily's crystals are the same shape as the alum crystals shown on the key.	It looks closer than the other.
1532	correct	If the string is shorter, the pitch will be higher. If the string is longer, the pitch will be lower.	The long string is low. And the short string is high.
611	correct	When the string was tighter, the pitch was higher.	The string had a higher pitch.
262	incorrect	The contour lines are closest together at Q.	Because you can see that her lines has the top and it is steeper.
4674	correct	Overly Orange takes fewer drops to change the color of indophenol so Overly Orange has a higher concentration of vitamin C.	Overly Orange then less the drops the more vitamin C.
4385	correct	The shorter the string is, the more the string swings in 15 seconds.  The longer the string is, the less the string swings in 15 seconds.	If the string is made shorter it will swing more. If the string is made longer it will swing less.
4054	incorrect	The crystals were square with Xs on the surface.	Because flour does not turn into crystals.
3195	correct	Yes. If both solutions are saturated (and at the same temperature), the solutions will both have the same concentration. Once a solution is saturated, the solution cannot get any more concentrated.	Yes, the solutions have the same concentration because, using the same solute and water, there is a saturation point per milliliters of water and they have both reached the saturation point, they are saturated and cannot become any more concentrated, so they are both equally concentrated.
3213	contradictory	Yes. If both solutions are saturated (and at the same temperature), the solutions will both have the same concentration. Once a solution is saturated, the solution cannot get any more concentrated.	Yes, because they are both saturated and if they add more it will just become more saturated.
174	incorrect	No, Fruity cream cookies are not pure sugar. The cookies did not produce as much gas as was produced by the pure sugar.	Fruity Cream cookies have a lot of pure sugar and the cream cookies have less sugar.
3807	incorrect	Shadows change during the day because the Earth is turning. The Sun stays in one place.	Because the earth now rotates around the sun and at different time of the day you shadow will move.
3443	incorrect	The black areas in the 2 collectors (and the collectors themselves) are the same size. The amount of heat absorbed will be the same so the temperature change will also be the same.	They both are the same size, have the same water amount, and are left out for the same time.
273	incorrect	The contour lines are closest together at Q.	The lines are closer together.
2376	correct	The salt crystals are squares with Xs on top.	Square with X in it.
4511	contradictory	A. Dry soil heats more quickly and cools off more quickly than water. The graph shows A heats and cools more quickly than B, so A must be the dry soil.	B. dry soil heats up faster than water because dry soil is like sand gets hot fast.
3505	correct	The seed coat protects the seed until the plant begins to grow.	To protect the baby seed.
4381	correct	The shorter the string is, the more the string swings in 15 seconds.  The longer the string is, the less the string swings in 15 seconds.	Well if the string is long it swings less times but if it is short it swings more times.
3190	contradictory	Yes. If both solutions are saturated (and at the same temperature), the solutions will both have the same concentration. Once a solution is saturated, the solution cannot get any more concentrated.	No they do not because they are not the same amount of water and it will not equal the same.
1902	correct	Earth materials settle out during deposition.	It goes to a different place.
3693	incorrect	Fabric A is smoother and has a finer texture. Fabric B is rougher and has a coarser texture.	A is harder to read than B.
1024	contradictory	The sand particles are larger and settle first. The flour particles are smaller and therefore settle more slowly.	By dissolving and in water the sand moves around in it.
895	correct	When the string was shorter, the pitch was higher.	Which side has more string is a lower pitch. Whichever side has more string it has a lower pitch.
4188	incorrect	Many tiny bubbles will rise from the calcite when the calcite contacts the cold acid.	I would look for bubbles if the it has bubble it has calcite.
519	incorrect	The saxophone has the longest and fattest tube.	Because the lower it is the lower for big.
797	incorrect	No, string is an insulator, so the pathway would not be completed.	No, because it is made of thread.
3447	contradictory	The black areas in the 2 collectors (and the collectors themselves) are the same size. The amount of heat absorbed will be the same so the temperature change will also be the same.	I chose less than because X is a little bit more smaller.
2209	incorrect	All variables except the girl need to be held constant (controlled). The girls all need to throw the same ball and use the same launch technique.	Use all of the same balls.
3587	correct	The rubber band vibrates.	By the vibrations.
4886	incorrect	Both finger patterns are loops.	They all have lines.
2710	correct	So that people notice the sound.	So people know to move.
926	incorrect	Water heats up faster when covered.	That they both are at 5, 10, 15, 20.
4276	incorrect	Crystals of different materials have different shapes. So the shape will help identify the material.	He will know because he will see stuff at the bottom.
3971	incorrect	The cotyledon provides food for the plant until the plant can make food for itself.	To store the food, nutrients.
4263	incorrect	Crystals of different materials have different shapes. So the shape will help identify the material.	Because no 2 crystals are the same.
1329	correct	The harder coin will scratch the other.	In order to tell which is harder, else would have to see if the penny and nickel leave a mark to see which is harder.
4172	incorrect	The water was evaporated, leaving the salt.	I do not know.
1641	correct	The water splashed because the fork was vibrating. Vibrations make sounds.	It helped Mary understand that the tuning fork makes sounds by vibrating because the water splashed.
557	correct	Use a standard unit of measurement such as centimeters or meters.	She could use measuring tape and see how much is it.
1118	correct	Seeing multiple colors would show that vinegar can separate the permanent ink.	She would see if there is different pigment in the color.
3095	incorrect	The solid dissolves (seems to disappear) and the liquid remains clear.	Then material will probably split up into smaller parts.
615	correct	When the string was tighter, the pitch was higher.	The pitch higher so it was more of a ding than a bring.
3261	incorrect	Sammy's. Different materials would make very different sounds. Different size wood would make very similar sounds.	Sammy - Because you need difference thing.
730	correct	In the morning the Sun is in the east so shadows point west. In the afternoon the Sun is in the west so shadows point east.	The bus stop's shadow was facing the opposite direction because in the morning the sun rises from the east and the shadow was facing west. The sun sets in the west and so the shadow is facing east.
4925	correct	She recommended the topographic map because the map shows the elevations along the trail. Pam would know where the trail was the steepest.	She recommended it because it informs them how many feet it increases. Also it shows you more locations so they know if they cross someplace they have gone too far.
323	correct	Greta and Andre have different sized hands.	Maybe Andre's hand is bigger than Greta's hand.
2900	incorrect	A bigger hole puts more water in the stream. Increased flow moves more earth materials, increasing erosion. A steeper slope makes the water flow faster. Faster flow moves more earth materials, increasing erosion.	My choices cause more erosion because if you have a bigger hole more water can pour through and if the slope is steeper water will come down harder.
2994	correct	The food contains sugar.	It indicates a sugar test to see how much sugar there is.
